1,2,3,4,5,6,7,8,9,10
0.596,0.918,0.576,0.506,0.482,0.514,0.529,0.498,1.0,0.502
0.918,0.576,0.667,0.482,0.514,0.635,0.498,1.0,0.431,0.502
0.576,0.667,0.647,0.514,0.635,0.498,1.0,0.431,0.561,0.627
0.667,0.647,0.608,0.635,0.498,0.447,0.431,0.561,0.384,0.502
0.647,0.608,0.635,0.498,0.447,0.478,0.561,0.384,0.353,0.502
0.608,0.635,0.62,0.447,0.478,0.545,0.384,0.353,0.6,0.502
0.635,0.62,0.624,0.478,0.545,0.502,0.353,0.6,0.376,0.502
0.62,0.624,0.639,0.545,0.502,0.588,0.6,0.376,0.341,0.502
0.624,0.639,0.6,0.502,0.588,0.71,0.376,0.341,0.369,0.627
0.639,0.6,0.604,0.588,0.71,0.655,0.341,0.369,0.133,0.627
0.6,0.604,0.592,0.71,0.655,0.706,0.369,0.133,0.192,0.627
0.604,0.592,0.557,0.655,0.706,0.624,0.133,0.192,0.475,0.627
0.592,0.557,0.702,0.706,0.624,0.561,0.192,0.475,0.816,0.627
0.557,0.702,0.631,0.624,0.561,0.761,0.475,0.816,0.729,0.627
0.702,0.631,0.659,0.561,0.761,0.725,0.816,0.729,0.8,0.753
0.631,0.659,0.749,0.761,0.725,0.753,0.729,0.8,0.729,0.753
0.659,0.749,0.984,0.725,0.753,0.655,0.8,0.729,0.416,0.753
0.749,0.984,0.776,0.753,0.655,0.788,0.729,0.416,0.694,0.753
0.984,0.776,0.765,0.655,0.788,0.725,0.416,0.694,0.353,0.753
0.776,0.765,0.78,0.788,0.725,0.694,0.694,0.353,0.796,0.753
0.765,0.78,0.769,0.725,0.694,0.749,0.353,0.796,0.984,0.753
0.78,0.769,0.651,0.694,0.749,0.8,0.796,0.984,0.643,0.753
0.769,0.651,0.812,0.749,0.8,0.741,0.984,0.643,0.325,0.753
0.651,0.812,0.635,0.8,0.741,0.514,0.643,0.325,0.31,0.753
0.812,0.635,0.573,0.741,0.514,0.416,0.325,0.31,0.925,0.502
0.635,0.573,0.82,0.514,0.416,0.796,0.31,0.925,0.396,0.376
0.573,0.82,0.231,0.416,0.796,0.024,0.925,0.396,0.141,0.753
0.82,0.231,0.078,0.796,0.024,0.227,0.396,0.141,0.196,0.0
0.231,0.078,0.204,0.024,0.227,0.247,0.141,0.196,0.086,0.251
0.078,0.204,0.141,0.227,0.247,0.118,0.196,0.086,0.314,0.251
0.204,0.141,0.384,0.247,0.118,0.071,0.086,0.314,0.631,0.125
0.141,0.384,0.204,0.118,0.071,0.663,0.314,0.631,0.616,0.502
0.384,0.204,0.686,0.071,0.663,0.537,0.631,0.616,0.616,0.627
0.204,0.686,0.592,0.663,0.537,0.71,0.616,0.616,0.639,0.627
0.686,0.592,0.596,0.537,0.71,0.98,0.616,0.639,0.6,0.627
0.592,0.596,0.667,0.71,0.98,0.635,0.639,0.6,0.627,0.627
0.596,0.667,0.576,0.98,0.635,0.694,0.6,0.627,0.537,0.627
0.667,0.576,0.631,0.635,0.694,0.588,0.627,0.537,0.671,0.627
0.576,0.631,0.686,0.694,0.588,0.596,0.537,0.671,0.655,0.627
0.42,0.345,0.357,0.306,0.408,0.769,0.42,0.365,0.388,0.376
0.345,0.357,0.459,0.408,0.769,0.459,0.365,0.388,0.541,0.376
0.357,0.459,0.694,0.769,0.459,0.596,0.388,0.541,0.588,0.502
0.459,0.694,0.612,0.459,0.596,0.631,0.541,0.588,0.624,0.627
0.694,0.612,0.6,0.596,0.631,0.627,0.588,0.624,0.643,0.627
0.612,0.6,0.545,0.631,0.627,0.51,0.624,0.643,0.498,0.627
0.6,0.545,0.255,0.627,0.51,0.337,0.643,0.498,0.208,0.502
0.545,0.255,0.329,0.51,0.337,0.267,0.498,0.208,0.431,0.251
0.255,0.329,0.396,0.337,0.267,0.424,0.208,0.431,0.376,0.376
0.329,0.396,0.431,0.267,0.424,0.353,0.431,0.376,0.396,0.376
0.396,0.431,0.404,0.424,0.353,0.325,0.376,0.396,0.42,0.376
0.431,0.404,0.388,0.353,0.325,0.427,0.396,0.42,0.376,0.376
0.404,0.388,0.388,0.325,0.427,0.329,0.42,0.376,0.208,0.376
0.388,0.388,0.808,0.427,0.329,0.812,0.376,0.208,0.792,0.376
0.388,0.808,0.62,0.329,0.812,0.773,0.208,0.792,0.753,0.753
0.808,0.62,0.643,0.812,0.773,0.522,0.792,0.753,0.478,0.753
0.62,0.643,0.537,0.773,0.522,0.447,0.753,0.478,0.518,0.502
0.643,0.537,0.384,0.522,0.447,0.541,0.478,0.518,0.388,0.502
0.537,0.384,0.553,0.447,0.541,0.09,0.518,0.388,0.514,0.502
0.384,0.553,0.49,0.541,0.09,0.486,0.388,0.514,0.529,0.502
0.553,0.49,0.443,0.09,0.486,0.553,0.514,0.529,0.49,0.502
0.49,0.443,0.506,0.486,0.553,0.529,0.529,0.49,0.482,0.502
0.443,0.506,0.482,0.553,0.529,0.498,0.49,0.482,0.498,0.502
0.506,0.482,0.514,0.529,0.498,1.0,0.482,0.498,0.514,0.502
0.482,0.514,0.635,0.498,1.0,0.431,0.498,0.514,0.51,0.627
0.514,0.635,0.498,1.0,0.431,0.561,0.514,0.51,0.373,0.502
0.635,0.498,0.447,0.431,0.561,0.384,0.51,0.373,0.267,0.502
0.498,0.447,0.478,0.561,0.384,0.353,0.373,0.267,0.188,0.376
0.447,0.478,0.545,0.384,0.353,0.6,0.267,0.188,0.373,0.251
0.478,0.545,0.502,0.353,0.6,0.376,0.188,0.373,0.4,0.627
0.545,0.502,0.588,0.6,0.376,0.341,0.373,0.4,0.4,0.376
0.502,0.588,0.71,0.376,0.341,0.369,0.4,0.4,0.2,0.376
0.588,0.71,0.655,0.341,0.369,0.133,0.4,0.2,0.067,0.376
0.71,0.655,0.706,0.369,0.133,0.192,0.2,0.067,0.522,0.251
0.655,0.706,0.624,0.133,0.192,0.475,0.067,0.522,0.612,0.125
0.706,0.624,0.561,0.192,0.475,0.816,0.522,0.612,0.761,0.502
0.624,0.561,0.761,0.475,0.816,0.729,0.612,0.761,0.745,0.753
0.561,0.761,0.725,0.816,0.729,0.8,0.761,0.745,0.729,0.753
0.761,0.725,0.753,0.729,0.8,0.729,0.745,0.729,0.765,0.753
0.725,0.753,0.655,0.8,0.729,0.416,0.729,0.765,0.714,0.753
0.753,0.655,0.788,0.729,0.416,0.694,0.765,0.714,0.765,0.753
0.655,0.788,0.725,0.416,0.694,0.353,0.714,0.765,0.353,0.753
0.788,0.725,0.694,0.694,0.353,0.796,0.765,0.353,0.627,0.753
0.725,0.694,0.749,0.353,0.796,0.984,0.353,0.627,0.173,0.753
0.694,0.749,0.8,0.796,0.984,0.643,0.627,0.173,0.345,0.753
0.749,0.8,0.741,0.984,0.643,0.325,0.173,0.345,0.49,0.627
0.8,0.741,0.514,0.643,0.325,0.31,0.345,0.49,0.796,0.376
0.741,0.514,0.416,0.325,0.31,0.925,0.49,0.796,0.38,0.251
0.514,0.416,0.796,0.31,0.925,0.396,0.796,0.38,0.145,0.753
0.416,0.796,0.024,0.925,0.396,0.141,0.38,0.145,0.243,0.376
0.796,0.024,0.227,0.396,0.141,0.196,0.145,0.243,0.255,0.125
0.024,0.227,0.247,0.141,0.196,0.086,0.243,0.255,0.18,0.125
0.227,0.247,0.118,0.196,0.086,0.314,0.255,0.18,0.482,0.125
0.247,0.118,0.071,0.086,0.314,0.631,0.18,0.482,0.624,0.251
0.118,0.071,0.663,0.314,0.631,0.616,0.482,0.624,0.624,0.627
0.071,0.663,0.537,0.631,0.616,0.616,0.624,0.624,0.651,0.627
0.663,0.537,0.71,0.616,0.616,0.639,0.624,0.651,0.616,0.627
0.537,0.71,0.98,0.616,0.639,0.6,0.651,0.616,0.616,0.627
0.71,0.98,0.635,0.639,0.6,0.627,0.616,0.616,0.647,0.627
0.98,0.635,0.694,0.6,0.627,0.537,0.616,0.647,0.643,0.627
0.635,0.694,0.588,0.627,0.537,0.671,0.647,0.643,0.62,0.627
0.694,0.588,0.596,0.537,0.671,0.655,0.643,0.62,0.992,0.627
0.306,0.408,0.769,0.42,0.365,0.388,0.361,0.384,0.376,0.376
0.408,0.769,0.459,0.365,0.388,0.541,0.384,0.376,0.482,0.376
0.769,0.459,0.596,0.388,0.541,0.588,0.376,0.482,0.624,0.502
0.459,0.596,0.631,0.541,0.588,0.624,0.482,0.624,0.604,0.627
0.596,0.631,0.627,0.588,0.624,0.643,0.624,0.604,0.639,0.627
0.631,0.627,0.51,0.624,0.643,0.498,0.604,0.639,0.522,0.627
0.627,0.51,0.337,0.643,0.498,0.208,0.639,0.522,0.263,0.502
0.51,0.337,0.267,0.498,0.208,0.431,0.522,0.263,0.337,0.251
0.337,0.267,0.424,0.208,0.431,0.376,0.263,0.337,0.376,0.376
0.267,0.424,0.353,0.431,0.376,0.396,0.337,0.376,0.427,0.376
0.424,0.353,0.325,0.376,0.396,0.42,0.376,0.427,0.388,0.376
0.353,0.325,0.427,0.396,0.42,0.376,0.427,0.388,0.384,0.376
0.325,0.427,0.329,0.42,0.376,0.208,0.388,0.384,0.349,0.376
0.427,0.329,0.812,0.376,0.208,0.792,0.384,0.349,0.612,0.251
0.329,0.812,0.773,0.208,0.792,0.753,0.349,0.612,0.784,0.753
0.812,0.773,0.522,0.792,0.753,0.478,0.612,0.784,0.565,0.753
0.773,0.522,0.447,0.753,0.478,0.518,0.784,0.565,0.945,0.502
0.522,0.447,0.541,0.478,0.518,0.388,0.565,0.945,0.522,0.502
0.447,0.541,0.09,0.518,0.388,0.514,0.945,0.522,0.486,0.376
0.541,0.09,0.486,0.388,0.514,0.529,0.522,0.486,0.514,0.502
0.09,0.486,0.553,0.514,0.529,0.49,0.486,0.514,0.494,0.502
0.486,0.553,0.529,0.529,0.49,0.482,0.514,0.494,0.475,0.502
0.553,0.529,0.498,0.49,0.482,0.498,0.494,0.475,0.49,0.502
0.529,0.498,1.0,0.482,0.498,0.514,0.475,0.49,1.0,0.502
0.498,1.0,0.431,0.498,0.514,0.51,0.49,1.0,0.231,0.502
1.0,0.431,0.561,0.514,0.51,0.373,1.0,0.231,0.0,0.502
0.431,0.561,0.384,0.51,0.373,0.267,0.231,0.0,0.137,0.376
0.561,0.384,0.353,0.373,0.267,0.188,0.0,0.137,0.341,0.251
0.384,0.353,0.6,0.267,0.188,0.373,0.137,0.341,0.263,0.251
0.353,0.6,0.376,0.188,0.373,0.4,0.341,0.263,0.392,0.376
0.6,0.376,0.341,0.373,0.4,0.4,0.263,0.392,0.663,0.376
0.376,0.341,0.369,0.4,0.4,0.2,0.392,0.663,0.184,0.376
0.341,0.369,0.133,0.4,0.2,0.067,0.663,0.184,0.537,0.251
0.369,0.133,0.192,0.2,0.067,0.522,0.184,0.537,0.753,0.0
0.133,0.192,0.475,0.067,0.522,0.612,0.537,0.753,0.698,0.502
0.192,0.475,0.816,0.522,0.612,0.761,0.753,0.698,0.78,0.627
0.475,0.816,0.729,0.612,0.761,0.745,0.698,0.78,0.765,0.753
0.816,0.729,0.8,0.761,0.745,0.729,0.78,0.765,0.765,0.753
0.729,0.8,0.729,0.745,0.729,0.765,0.765,0.765,0.357,0.753
0.8,0.729,0.416,0.729,0.765,0.714,0.765,0.357,0.718,0.753
0.729,0.416,0.694,0.765,0.714,0.765,0.357,0.718,0.22,0.753
0.416,0.694,0.353,0.714,0.765,0.353,0.718,0.22,0.404,0.753
0.694,0.353,0.796,0.765,0.353,0.627,0.22,0.404,0.314,0.753
0.353,0.796,0.984,0.353,0.627,0.173,0.404,0.314,0.624,0.627
0.796,0.984,0.643,0.627,0.173,0.345,0.314,0.624,0.984,0.251
0.984,0.643,0.325,0.173,0.345,0.49,0.624,0.984,0.773,0.376
0.643,0.325,0.31,0.345,0.49,0.796,0.984,0.773,0.365,0.502
0.325,0.31,0.925,0.49,0.796,0.38,0.773,0.365,0.141,0.753
0.31,0.925,0.396,0.796,0.38,0.145,0.365,0.141,0.255,0.376
0.925,0.396,0.141,0.38,0.145,0.243,0.141,0.255,0.224,0.125
0.396,0.141,0.196,0.145,0.243,0.255,0.255,0.224,0.271,0.251
0.141,0.196,0.086,0.243,0.255,0.18,0.224,0.271,0.255,0.251
0.196,0.086,0.314,0.255,0.18,0.482,0.271,0.255,0.62,0.125
0.086,0.314,0.631,0.18,0.482,0.624,0.255,0.62,0.62,0.502
0.314,0.631,0.616,0.482,0.624,0.624,0.62,0.62,0.592,0.627
0.631,0.616,0.616,0.624,0.624,0.651,0.62,0.592,0.663,0.627
0.616,0.616,0.639,0.624,0.651,0.616,0.592,0.663,0.651,0.627
0.616,0.639,0.6,0.651,0.616,0.616,0.663,0.651,0.651,0.627
0.639,0.6,0.627,0.616,0.616,0.647,0.651,0.651,0.588,0.627
0.6,0.627,0.537,0.616,0.647,0.643,0.651,0.588,0.631,0.627
0.627,0.537,0.671,0.647,0.643,0.62,0.588,0.631,0.62,0.627
0.537,0.671,0.655,0.643,0.62,0.992,0.631,0.62,0.643,0.627
0.42,0.365,0.388,0.361,0.384,0.376,0.365,0.396,0.373,0.376
0.365,0.388,0.541,0.384,0.376,0.482,0.396,0.373,0.49,0.376
0.388,0.541,0.588,0.376,0.482,0.624,0.373,0.49,0.643,0.502
0.541,0.588,0.624,0.482,0.624,0.604,0.49,0.643,0.631,0.627
0.588,0.624,0.643,0.624,0.604,0.639,0.643,0.631,0.647,0.627
0.624,0.643,0.498,0.604,0.639,0.522,0.631,0.647,0.49,0.627
0.643,0.498,0.208,0.639,0.522,0.263,0.647,0.49,0.247,0.502
0.498,0.208,0.431,0.522,0.263,0.337,0.49,0.247,0.4,0.251
0.208,0.431,0.376,0.263,0.337,0.376,0.247,0.4,0.4,0.376
0.431,0.376,0.396,0.337,0.376,0.427,0.4,0.4,0.373,0.376
0.376,0.396,0.42,0.376,0.427,0.388,0.4,0.373,0.369,0.376
0.396,0.42,0.376,0.427,0.388,0.384,0.373,0.369,0.349,0.376
0.42,0.376,0.208,0.388,0.384,0.349,0.369,0.349,0.333,0.376
0.376,0.208,0.792,0.384,0.349,0.612,0.349,0.333,0.404,0.376
0.208,0.792,0.753,0.349,0.612,0.784,0.333,0.404,0.8,0.627
0.792,0.753,0.478,0.612,0.784,0.565,0.404,0.8,0.796,0.753
0.753,0.478,0.518,0.784,0.565,0.945,0.8,0.796,0.463,0.627
0.478,0.518,0.388,0.565,0.945,0.522,0.796,0.463,0.459,0.502
0.518,0.388,0.514,0.945,0.522,0.486,0.463,0.459,0.573,0.502
0.388,0.514,0.529,0.522,0.486,0.514,0.459,0.573,0.471,0.502
0.514,0.529,0.49,0.486,0.514,0.494,0.573,0.471,0.529,0.502
0.529,0.49,0.482,0.514,0.494,0.475,0.471,0.529,0.557,0.502
0.49,0.482,0.498,0.494,0.475,0.49,0.529,0.557,0.369,0.502
0.482,0.498,0.514,0.475,0.49,1.0,0.557,0.369,0.196,0.502
0.498,0.514,0.51,0.49,1.0,0.231,0.369,0.196,0.294,0.376
0.514,0.51,0.373,1.0,0.231,0.0,0.196,0.294,0.388,0.251
0.51,0.373,0.267,0.231,0.0,0.137,0.294,0.388,0.145,0.251
0.373,0.267,0.188,0.0,0.137,0.341,0.388,0.145,0.184,0.125
0.267,0.188,0.373,0.137,0.341,0.263,0.145,0.184,0.69,0.376
0.188,0.373,0.4,0.341,0.263,0.392,0.184,0.69,0.259,0.251
0.373,0.4,0.4,0.263,0.392,0.663,0.69,0.259,0.369,0.376
0.4,0.4,0.2,0.392,0.663,0.184,0.259,0.369,0.498,0.251
0.4,0.2,0.067,0.663,0.184,0.537,0.369,0.498,0.729,0.251
0.2,0.067,0.522,0.184,0.537,0.753,0.498,0.729,0.78,0.502
0.067,0.522,0.612,0.537,0.753,0.698,0.729,0.78,1.0,0.753
0.522,0.612,0.761,0.753,0.698,0.78,0.78,1.0,0.749,0.753
0.612,0.761,0.745,0.698,0.78,0.765,1.0,0.749,0.58,0.753
0.761,0.745,0.729,0.78,0.765,0.765,0.749,0.58,0.706,0.753
0.745,0.729,0.765,0.765,0.765,0.357,0.58,0.706,0.769,0.753
0.729,0.765,0.714,0.765,0.357,0.718,0.706,0.769,0.733,0.753
0.765,0.714,0.765,0.357,0.718,0.22,0.769,0.733,0.278,0.753
0.714,0.765,0.353,0.718,0.22,0.404,0.733,0.278,0.337,0.627
0.765,0.353,0.627,0.22,0.404,0.314,0.278,0.337,0.537,0.376
0.353,0.627,0.173,0.404,0.314,0.624,0.337,0.537,0.161,0.376
0.627,0.173,0.345,0.314,0.624,0.984,0.537,0.161,0.804,0.627
0.173,0.345,0.49,0.624,0.984,0.773,0.161,0.804,0.239,0.627
0.345,0.49,0.796,0.984,0.773,0.365,0.804,0.239,0.114,0.753
0.49,0.796,0.38,0.773,0.365,0.141,0.239,0.114,0.255,0.376
0.796,0.38,0.145,0.365,0.141,0.255,0.114,0.255,0.325,0.125
0.38,0.145,0.243,0.141,0.255,0.224,0.255,0.325,0.086,0.251
0.145,0.243,0.255,0.255,0.224,0.271,0.325,0.086,0.161,0.251
0.243,0.255,0.18,0.224,0.271,0.255,0.086,0.161,0.427,0.251
0.255,0.18,0.482,0.271,0.255,0.62,0.161,0.427,0.455,0.251
0.18,0.482,0.624,0.255,0.62,0.62,0.427,0.455,0.678,0.627
0.482,0.624,0.624,0.62,0.62,0.592,0.455,0.678,0.647,0.627
0.624,0.624,0.651,0.62,0.592,0.663,0.678,0.647,0.6,0.627
0.624,0.651,0.616,0.592,0.663,0.651,0.647,0.6,0.631,0.627
0.651,0.616,0.616,0.663,0.651,0.651,0.6,0.631,0.573,0.627
0.616,0.616,0.647,0.651,0.651,0.588,0.631,0.573,0.631,0.627
0.616,0.647,0.643,0.651,0.588,0.631,0.573,0.631,0.631,0.627
0.647,0.643,0.62,0.588,0.631,0.62,0.631,0.631,0.612,0.627
0.643,0.62,0.992,0.631,0.62,0.643,0.631,0.612,0.624,0.627
0.361,0.384,0.376,0.365,0.396,0.373,0.427,0.306,0.416,0.376
0.384,0.376,0.482,0.396,0.373,0.49,0.306,0.416,0.51,0.376
0.376,0.482,0.624,0.373,0.49,0.643,0.416,0.51,0.533,0.502
0.482,0.624,0.604,0.49,0.643,0.631,0.51,0.533,0.667,0.627
0.624,0.604,0.639,0.643,0.631,0.647,0.533,0.667,0.42,0.627
0.604,0.639,0.522,0.631,0.647,0.49,0.667,0.42,0.51,0.627
0.639,0.522,0.263,0.647,0.49,0.247,0.42,0.51,0.235,0.502
0.522,0.263,0.337,0.49,0.247,0.4,0.51,0.235,0.373,0.251
0.263,0.337,0.376,0.247,0.4,0.4,0.235,0.373,0.357,0.376
0.337,0.376,0.427,0.4,0.4,0.373,0.373,0.357,0.376,0.376
0.376,0.427,0.388,0.4,0.373,0.369,0.357,0.376,0.416,0.376
0.427,0.388,0.384,0.373,0.369,0.349,0.376,0.416,0.38,0.376
0.388,0.384,0.349,0.369,0.349,0.333,0.416,0.38,0.58,0.376
0.384,0.349,0.612,0.349,0.333,0.404,0.38,0.58,0.302,0.376
0.349,0.612,0.784,0.333,0.404,0.8,0.58,0.302,0.745,0.376
0.612,0.784,0.565,0.404,0.8,0.796,0.302,0.745,0.773,0.753
0.784,0.565,0.945,0.8,0.796,0.463,0.745,0.773,0.541,0.753
0.565,0.945,0.522,0.796,0.463,0.459,0.773,0.541,0.345,0.502
0.945,0.522,0.486,0.463,0.459,0.573,0.541,0.345,0.471,0.502
0.522,0.486,0.514,0.459,0.573,0.471,0.345,0.471,0.502,0.502
0.486,0.514,0.494,0.573,0.471,0.529,0.471,0.502,0.455,0.502
0.514,0.494,0.475,0.471,0.529,0.557,0.502,0.455,0.302,0.502
0.494,0.475,0.49,0.529,0.557,0.369,0.455,0.302,0.306,0.502
0.475,0.49,1.0,0.557,0.369,0.196,0.302,0.306,0.392,0.376
0.49,1.0,0.231,0.369,0.196,0.294,0.306,0.392,0.114,0.251
1.0,0.231,0.0,0.196,0.294,0.388,0.392,0.114,0.329,0.251
0.231,0.0,0.137,0.294,0.388,0.145,0.114,0.329,0.235,0.376
0.0,0.137,0.341,0.388,0.145,0.184,0.329,0.235,0.212,0.125
0.137,0.341,0.263,0.145,0.184,0.69,0.235,0.212,0.216,0.251
0.341,0.263,0.392,0.184,0.69,0.259,0.212,0.216,0.216,0.251
0.263,0.392,0.663,0.69,0.259,0.369,0.216,0.216,0.353,0.251
0.392,0.663,0.184,0.259,0.369,0.498,0.216,0.353,0.655,0.376
0.663,0.184,0.537,0.369,0.498,0.729,0.353,0.655,0.757,0.502
0.184,0.537,0.753,0.498,0.729,0.78,0.655,0.757,0.737,0.753
0.537,0.753,0.698,0.729,0.78,1.0,0.757,0.737,0.659,0.753
0.753,0.698,0.78,0.78,1.0,0.749,0.737,0.659,0.945,0.753
0.698,0.78,0.765,1.0,0.749,0.58,0.659,0.945,0.996,0.753
0.78,0.765,0.765,0.749,0.58,0.706,0.945,0.996,0.773,0.627
0.765,0.765,0.357,0.58,0.706,0.769,0.996,0.773,0.31,0.753
0.765,0.357,0.718,0.706,0.769,0.733,0.773,0.31,0.855,0.753
0.357,0.718,0.22,0.769,0.733,0.278,0.31,0.855,0.439,0.753
0.718,0.22,0.404,0.733,0.278,0.337,0.855,0.439,0.235,0.251
0.22,0.404,0.314,0.278,0.337,0.537,0.439,0.235,0.435,0.376
0.404,0.314,0.624,0.337,0.537,0.161,0.235,0.435,0.675,0.502
0.314,0.624,0.984,0.537,0.161,0.804,0.435,0.675,0.149,0.627
0.624,0.984,0.773,0.161,0.804,0.239,0.675,0.149,0.125,0.753
0.984,0.773,0.365,0.804,0.239,0.114,0.149,0.125,0.267,0.251
0.773,0.365,0.141,0.239,0.114,0.255,0.125,0.267,0.247,0.125
0.365,0.141,0.255,0.114,0.255,0.325,0.267,0.247,0.243,0.251
0.141,0.255,0.224,0.255,0.325,0.086,0.247,0.243,0.133,0.251
0.255,0.224,0.271,0.325,0.086,0.161,0.243,0.133,0.22,0.125
0.224,0.271,0.255,0.086,0.161,0.427,0.133,0.22,0.153,0.125
0.271,0.255,0.62,0.161,0.427,0.455,0.22,0.153,0.6,0.376
0.255,0.62,0.62,0.427,0.455,0.678,0.153,0.6,0.588,0.502
0.62,0.62,0.592,0.455,0.678,0.647,0.6,0.588,0.635,0.627
0.62,0.592,0.663,0.678,0.647,0.6,0.588,0.635,0.651,0.627
0.592,0.663,0.651,0.647,0.6,0.631,0.635,0.651,0.592,0.627
0.663,0.651,0.651,0.6,0.631,0.573,0.651,0.592,0.702,0.627
0.651,0.651,0.588,0.631,0.573,0.631,0.592,0.702,0.596,0.627
0.651,0.588,0.631,0.573,0.631,0.631,0.702,0.596,0.647,0.627
0.588,0.631,0.62,0.631,0.631,0.612,0.596,0.647,0.259,0.627
0.631,0.62,0.643,0.631,0.612,0.624,0.647,0.259,0.616,0.627
0.365,0.396,0.373,0.427,0.306,0.416,0.404,0.298,0.337,0.376
0.396,0.373,0.49,0.306,0.416,0.51,0.298,0.337,0.361,0.376
0.373,0.49,0.643,0.416,0.51,0.533,0.337,0.361,0.659,0.502
0.49,0.643,0.631,0.51,0.533,0.667,0.361,0.659,0.267,0.627
0.643,0.631,0.647,0.533,0.667,0.42,0.659,0.267,0.58,0.627
0.631,0.647,0.49,0.667,0.42,0.51,0.267,0.58,0.482,0.753
0.647,0.49,0.247,0.42,0.51,0.235,0.58,0.482,0.231,0.502
0.49,0.247,0.4,0.51,0.235,0.373,0.482,0.231,0.337,0.251
0.247,0.4,0.4,0.235,0.373,0.357,0.231,0.337,0.424,0.376
0.4,0.4,0.373,0.373,0.357,0.376,0.337,0.424,0.361,0.376
0.4,0.373,0.369,0.357,0.376,0.416,0.424,0.361,0.325,0.376
0.373,0.369,0.349,0.376,0.416,0.38,0.361,0.325,0.416,0.376
0.369,0.349,0.333,0.416,0.38,0.58,0.325,0.416,0.404,0.376
0.349,0.333,0.404,0.38,0.58,0.302,0.416,0.404,0.416,0.502
0.333,0.404,0.8,0.58,0.302,0.745,0.404,0.416,0.733,0.376
0.404,0.8,0.796,0.302,0.745,0.773,0.416,0.733,0.588,0.753
0.8,0.796,0.463,0.745,0.773,0.541,0.733,0.588,0.408,0.753
0.796,0.463,0.459,0.773,0.541,0.345,0.588,0.408,0.506,0.502
0.463,0.459,0.573,0.541,0.345,0.471,0.408,0.506,0.576,0.376
0.459,0.573,0.471,0.345,0.471,0.502,0.506,0.576,0.827,0.502
0.573,0.471,0.529,0.471,0.502,0.455,0.576,0.827,0.329,0.502
0.471,0.529,0.557,0.502,0.455,0.302,0.827,0.329,0.302,0.502
0.529,0.557,0.369,0.455,0.302,0.306,0.329,0.302,0.02,0.376
0.557,0.369,0.196,0.302,0.306,0.392,0.302,0.02,0.298,0.251
0.369,0.196,0.294,0.306,0.392,0.114,0.02,0.298,0.216,0.376
0.196,0.294,0.388,0.392,0.114,0.329,0.298,0.216,0.243,0.125
0.294,0.388,0.145,0.114,0.329,0.235,0.216,0.243,0.435,0.376
0.388,0.145,0.184,0.329,0.235,0.212,0.243,0.435,0.082,0.251
0.145,0.184,0.69,0.235,0.212,0.216,0.435,0.082,0.153,0.125
0.184,0.69,0.259,0.212,0.216,0.216,0.082,0.153,0.529,0.251
0.69,0.259,0.369,0.216,0.216,0.353,0.153,0.529,0.624,0.251
0.259,0.369,0.498,0.216,0.353,0.655,0.529,0.624,0.737,0.376
0.369,0.498,0.729,0.353,0.655,0.757,0.624,0.737,0.78,0.627
0.498,0.729,0.78,0.655,0.757,0.737,0.737,0.78,0.565,0.753
0.729,0.78,1.0,0.757,0.737,0.659,0.78,0.565,0.694,0.753
0.78,1.0,0.749,0.737,0.659,0.945,0.565,0.694,0.722,0.627
1.0,0.749,0.58,0.659,0.945,0.996,0.694,0.722,0.953,0.627
0.749,0.58,0.706,0.945,0.996,0.773,0.722,0.953,0.725,0.627
0.58,0.706,0.769,0.996,0.773,0.31,0.953,0.725,0.749,0.753
0.706,0.769,0.733,0.773,0.31,0.855,0.725,0.749,0.78,0.753
0.769,0.733,0.278,0.31,0.855,0.439,0.749,0.78,0.302,0.753
0.733,0.278,0.337,0.855,0.439,0.235,0.78,0.302,0.125,0.502
0.278,0.337,0.537,0.439,0.235,0.435,0.302,0.125,0.0,0.251
0.337,0.537,0.161,0.235,0.435,0.675,0.125,0.0,0.616,0.376
0.537,0.161,0.804,0.435,0.675,0.149,0.0,0.616,0.141,0.627
0.161,0.804,0.239,0.675,0.149,0.125,0.616,0.141,0.141,0.251
0.804,0.239,0.114,0.149,0.125,0.267,0.141,0.141,0.212,0.125
0.239,0.114,0.255,0.125,0.267,0.247,0.141,0.212,0.243,0.251
0.114,0.255,0.325,0.267,0.247,0.243,0.212,0.243,0.2,0.251
0.255,0.325,0.086,0.247,0.243,0.133,0.243,0.2,0.157,0.251
0.325,0.086,0.161,0.243,0.133,0.22,0.2,0.157,0.357,0.125
0.086,0.161,0.427,0.133,0.22,0.153,0.157,0.357,0.541,0.251
0.161,0.427,0.455,0.22,0.153,0.6,0.357,0.541,0.62,0.502
0.427,0.455,0.678,0.153,0.6,0.588,0.541,0.62,0.694,0.627
0.455,0.678,0.647,0.6,0.588,0.635,0.62,0.694,0.533,0.627
0.678,0.647,0.6,0.588,0.635,0.651,0.694,0.533,0.694,0.627
0.647,0.6,0.631,0.635,0.651,0.592,0.533,0.694,0.58,0.627
0.6,0.631,0.573,0.651,0.592,0.702,0.694,0.58,0.604,0.627
0.631,0.573,0.631,0.592,0.702,0.596,0.58,0.604,0.663,0.627
0.573,0.631,0.631,0.702,0.596,0.647,0.604,0.663,0.608,0.627
0.631,0.631,0.612,0.596,0.647,0.259,0.663,0.608,0.639,0.627
0.631,0.612,0.624,0.647,0.259,0.616,0.608,0.639,0.624,0.627
